id,dateAdded,dateUpdated,address,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,name
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,11378,USD,0,25,NY,Labella Mariella Pizzeria
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,11378,USD,0,25,NY,Labella Mariella Pizzeria
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,7,7,USD,11378,USD,0,25,NY,Labella Mariella Pizzeria
AVwc4eQA_7pvs4fzz9ox,2016-03-28T05:33:04Z,2019-01-28T10:25:15Z,6061 Fresh Pond Rd,Maspeth,US,us/ny/maspeth/6061freshpondrd/1326271758,40.71536,-73.90137,http://www.singlepage.com/la-bella-mariella-pizzeria--restaurant,19.5,19.5,USD,11378,USD,0,25,NY,Labella Mariella Pizzeria
AVzA0uuI-gnIPe8DSbz6,2017-06-19T14:47:47Z,2019-01-28T10:24:53Z,208 Beach 116th St,Rockaway Park,US,us/ny/rockawaypark/208beach116thst/-1758467019,40.580076,-73.837317,,17.95,17.95,USD,11694,USD,0,25,NY,Slices N Ices
AVwdCYiRByjofQCxk14f,2016-03-19T19:47:27Z,2019-01-28T10:22:23Z,590 E 191st St,Bronx,US,us/ny/bronx/590e191stst/-718079207,40.85881,-73.88475,,17.99,17.99,USD,10458,USD,0,25,NY,Pugsley Pizza
AVwdCYiRByjofQCxk14f,2016-03-19T19:47:27Z,2019-01-28T10:22:23Z,590 E 191st St,Bronx,US,us/ny/bronx/590e191stst/-718079207,40.85881,-73.88475,,9.99,9.99,USD,10458,USD,0,25,NY,Pugsley Pizza
AVwcgG4LkufWRAb5v1pn,2014-01-09T05:28:11Z,2019-01-28T10:22:22Z,6100 Riverdale Ave,Bronx,US,us/ny/bronx/6100riverdaleave/-1177443287,40.910131,-73.902837,,23,23,USD,10471,USD,25,40,NY,Nona's Pizza
AVzA5Ly_-gnIPe8DSeLp,2017-06-19T15:07:15Z,2019-01-28T10:16:28Z,564 W 235th St,Bronx,US,us/ny/bronx/564w235thst/-2068255666,40.88564,-73.910245,,20.9,20.9,USD,10463,USD,0,25,NY,Pizza Chef
AVwcoxNykufWRAb5xY68,2015-10-20T03:24:22Z,2019-01-28T10:13:23Z,5654 Riverdale Ave,Bronx,US,us/ny/bronx/5654riverdaleave/-1768977928,40.905766,-73.90411,,16.5,16.5,USD,10471,USD,0,25,NY,Addeo's Riverdale Pizzeria
AVwc4zjS_7pvs4fz0BeK,2016-04-03T00:58:09Z,2019-01-27T19:02:16Z,37 W Bel Air Ave,Aberdeen,US,us/md/aberdeen/37wbelairave/-749281273,39.509636,-76.16463,,12.95,12.95,USD,21001,USD,0,25,MD,Frank's Pizza
AVwcpYMFIN2L1WUfnUxl,2015-10-19T17:24:53Z,2019-01-27T06:40:01Z,360 W Schick Rd,Bloomingdale,US,us/il/bloomingdale/360wschickrd/1067414084,41.95297,-88.109796,,3.25,3.25,USD,60108,USD,0,30,IL,Cugini's Pizza
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,7.07,7.07,USD,49024,USD,0,25,MI,Mancinos Pizza & Grinders
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,0.85,0.85,USD,49024,USD,0,25,MI,Mancinos Pizza & Grinders
AVwch3FIkufWRAb5wKnz,2016-03-31T02:41:51Z,2019-01-27T06:27:39Z,10100 Shaver Rd,Portage,US,us/mi/portage/10100shaverrd/383087624,42.1705,-85.61576,,4.52,4.52,USD,49024,USD,0,25,MI,Mancinos Pizza & Grinders
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,22.75,13,USD,98052,USD,0,25,WA,Romio's Pizza & Pasta
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,21.75,12.5,USD,98052,USD,0,25,WA,Romio's Pizza & Pasta
AV6C4aMuRxPSIh2Rkx0P,2017-09-15T00:12:26Z,2019-01-27T06:26:13Z,16801 Redmond Way,Redmond,US,us/wa/redmond/16801redmondway/-1272956156,47.67197,-122.11512,,12.2,12.2,USD,98052,USD,0,25,WA,Romio's Pizza & Pasta
AVwdzfCC_7pvs4fz9agm,2016-03-30T04:07:44Z,2019-01-26T09:58:28Z,552 W Arrow Hwy,San Dimas,US,us/ca/sandimas/552warrowhwy/147552682,34.103462,-117.818347,,12.99,12.99,USD,91773,USD,0,25,CA,Michael Angelo's Pizza
AVwdzfCC_7pvs4fz9agm,2016-03-30T04:07:44Z,2019-01-26T09:58:28Z,552 W Arrow Hwy,San Dimas,US,us/ca/sandimas/552warrowhwy/147552682,34.103462,-117.818347,,15.99,15.99,USD,91773,USD,0,25,CA,Michael Angelo's Pizza
AVwc7Yx-ByjofQCxjt4-,2016-03-22T04:21:07Z,2019-01-26T09:56:34Z,1066 Gayley Ave,Los Angeles,US,us/ca/losangeles/1066gayleyave/-1906432836,34.060987,-118.446939,,4.95,4.95,USD,90024,USD,0,25,CA,Lamonica's New York Pizza
AVwcxpLzIN2L1WUfoxQQ,2016-04-01T06:50:20Z,2019-01-26T09:56:26Z,2091 E Orangethorpe Ave,Placentia,US,us/ca/placentia/2091eorangethorpeave/323727705,33.866934,-117.818884,,7.95,7.95,USD,92870,USD,0,25,CA,Pizza Store
AVwc0qD8IN2L1WUfpSJA,2016-06-20T15:18:32Z,2019-01-26T09:53:12Z,303 S Mission Dr,San Gabriel,US,us/ca/sangabriel/303smissiondr/-642579081,34.098306,-118.109523,,9.5,9.5,USD,91776,USD,0,25,CA,Pizza Place California
AVweHbydByjofQCxvaMe,2015-10-23T04:22:34Z,2019-01-26T09:52:37Z,3242 22nd St,San Francisco,US,us/ca/sanfrancisco/324222ndst/1969498020,37.755246,-122.421973,http://www.singlepage.com/escape-from-new-york-pizza-5,18.7,18.7,USD,94110,USD,0,25,CA,Escape From New York Pizza
AVwcnKpBByjofQCxgO1d,2016-03-27T05:38:34Z,2019-01-25T11:41:11Z,4964 W 190th St,Torrance,US,us/ca/torrance/4964w190thst/1425845217,33.857817,-118.363985,,32.99,32.99,USD,90503,USD,0,25,CA,Georgio's Pizza
AVwcnKpBByjofQCxgO1d,2016-03-27T05:38:34Z,2019-01-25T11:41:11Z,4964 W 190th St,Torrance,US,us/ca/torrance/4964w190thst/1425845217,33.857817,-118.363985,,18.25,18.25,USD,90503,USD,0,25,CA,Georgio's Pizza
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,33139,USD,0,25,FL,DECO Pizza
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,33139,USD,0,25,FL,DECO Pizza
AVzBBgtp-gnIPe8DShf1,2017-06-19T15:43:37Z,2019-01-25T11:40:39Z,1249 Washington Ave,Miami Beach,US,us/fl/miamibeach/1249washingtonave/526435323,25.783774,-80.132097,,14.99,14.99,USD,33139,USD,0,25,FL,DECO Pizza
AVyoCp1RYuCoGd6wM6dM,2017-06-14T19:18:06Z,2019-01-25T11:34:35Z,2939 E 3300 S,Salt Lake City,US,us/ut/saltlakecity/2939e3300s/-2139017896,40.699919,-111.809314,,4.95,4.95,USD,84109,USD,0,25,UT,Big Apple Pizzeria
AVyoCp1RYuCoGd6wM6dM,2017-06-14T19:18:06Z,2019-01-25T11:34:35Z,2939 E 3300 S,Salt Lake City,US,us/ut/saltlakecity/2939e3300s/-2139017896,40.699919,-111.809314,,4.95,4.95,USD,84109,USD,0,25,UT,Big Apple Pizzeria
AVwc9ih0ByjofQCxkEZM,2016-03-28T05:35:19Z,2019-01-25T11:34:35Z,156 E 200 S,Salt Lake City,US,us/ut/saltlakecity/156e200s/404855197,40.76479,-111.88636,,12,12,USD,84111,USD,25,40,UT,Este Pizzeria
AVwc9ih0ByjofQCxkEZM,2016-03-28T05:35:19Z,2019-01-25T11:34:35Z,156 E 200 S,Salt Lake City,US,us/ut/saltlakecity/156e200s/404855197,40.76479,-111.88636,,18,18,USD,84111,USD,25,40,UT,Este Pizzeria
AVweT0Yg_7pvs4fzB3N3,2016-03-29T04:56:28Z,2019-01-25T11:29:19Z,705 S Main St,Keller,US,us/tx/keller/705smainst/2120630398,32.925617,-97.253625,http://www.citysearch.com/profile/menu/9778406?singlePlatformId=mr-jims-pizza-40,9.99,9.99,USD,76248,USD,0,25,TX,Mr Jim's Pizza
AVweT0Yg_7pvs4fzB3N3,2016-03-29T04:56:28Z,2019-01-25T11:29:19Z,705 S Main St,Keller,US,us/tx/keller/705smainst/2120630398,32.925617,-97.253625,http://www.citysearch.com/profile/menu/9778406?singlePlatformId=mr-jims-pizza-40,4.99,4.99,USD,76248,USD,0,25,TX,Mr Jim's Pizza
AVwePWppkufWRAb5BNJF,2016-03-22T04:04:52Z,2019-01-25T09:04:55Z,558 W 43rd St,Chicago,US,us/il/chicago/558w43rdst/-2067920716,41.81637,-87.63956,http://www.singlepage.com/pizza-nova-13,21.25,12.5,USD,60609,USD,0,25,IL,Pizza Nova
AVzBDLolFcQ3k02bBdP3,2017-06-19T15:50:55Z,2019-01-24T20:40:00Z,1077 W Governor Rd,Hershey,US,us/pa/hershey/1077wgovernorrd/-1877625236,40.268162,-76.678916,,12,12,USD,17033,USD,25,40,PA,Your Place Restaurant Pub
AVwdtTwyByjofQCxrxCn,2016-03-28T05:54:13Z,2019-01-24T20:39:56Z,29101 Northwestern Hwy,Southfield,US,us/mi/southfield/29101northwesternhwy/-764962898,42.50076,-83.310208,,7.5,7.5,USD,48034,USD,0,25,MI,Bellacinos
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,19.95,19.95,USD,46805,USD,0,25,IN,Pizza Forum
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,11.96,11.96,USD,46805,USD,0,25,IN,Pizza Forum
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,12.48,5.47,USD,46805,USD,0,25,IN,Pizza Forum
AVwci0RC_7pvs4fzwRDd,2015-10-23T02:28:50Z,2019-01-24T20:39:44Z,1019 E Coliseum Blvd,Fort Wayne,US,us/in/fortwayne/1019ecoliseumblvd/311575961,41.117934,-85.126237,,5.47,5.47,USD,46805,USD,0,25,IN,Pizza Forum
AV0Zn10S3D1zeR_xEGps,2017-07-06T20:37:40Z,2019-01-24T05:00:34Z,349 Northampton St,Easton,US,us/pa/easton/349northamptonst/1993093080,40.691159,-75.210755,,9.39,9.39,USD,18042,USD,0,25,PA,Gino''s Pizza
AV0Zn10S3D1zeR_xEGps,2017-07-06T20:37:40Z,2019-01-24T05:00:34Z,349 Northampton St,Easton,US,us/pa/easton/349northamptonst/1993093080,40.691159,-75.210755,,11.99,11.99,USD,18042,USD,0,25,PA,Gino''s Pizza
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,9.5,9.5,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,18.99,18.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVzxlXO7FcQ3k02bDJMD,2017-06-29T02:02:02Z,2019-01-23T08:06:53Z,2102 S Eagle Rd,Newtown,US,us/pa/newtown/2102seaglerd/255786855,40.23015,-74.94066,,11.99,11.99,USD,18940,USD,0,25,PA,Marco's Pizzeria
AVwcib-CByjofQCxfWh8,2017-04-18T18:06:08Z,2019-01-23T07:56:28Z,8125 3rd Ave,Brooklyn,US,us/ny/brooklyn/81253rdave/1049644614,40.626485,-74.029692,http://www.singlepage.com/bens-pizzeria,11,11,USD,11209,USD,0,25,NY,Ben's Pizzeria
AVwcib-CByjofQCxfWh8,2017-04-18T18:06:08Z,2019-01-23T07:56:28Z,8125 3rd Ave,Brooklyn,US,us/ny/brooklyn/81253rdave/1049644614,40.626485,-74.029692,http://www.singlepage.com/bens-pizzeria,11,11,USD,11209,USD,0,25,NY,Ben's Pizzeria
AVwcib-CByjofQCxfWh8,2017-04-18T18:06:08Z,2019-01-23T07:56:28Z,8125 3rd Ave,Brooklyn,US,us/ny/brooklyn/81253rdave/1049644614,40.626485,-74.029692,http://www.singlepage.com/bens-pizzeria,22,22,USD,11209,USD,0,25,NY,Ben's Pizzeria
AVwcib-CByjofQCxfWh8,2017-04-18T18:06:08Z,2019-01-23T07:56:28Z,8125 3rd Ave,Brooklyn,US,us/ny/brooklyn/81253rdave/1049644614,40.626485,-74.029692,http://www.singlepage.com/bens-pizzeria,11,11,USD,11209,USD,0,25,NY,Ben's Pizzeria
AVwcib-CByjofQCxfWh8,2017-04-18T18:06:08Z,2019-01-23T07:56:28Z,8125 3rd Ave,Brooklyn,US,us/ny/brooklyn/81253rdave/1049644614,40.626485,-74.029692,http://www.singlepage.com/bens-pizzeria,22,22,USD,11209,USD,0,25,NY,Ben's Pizzeria
AWBceAJm3-Khe5l_cNSA,2017-12-15T23:14:42Z,2019-01-22T23:55:41Z,103 Milan Ave,Amherst,US,us/oh/amherst/103milanave/1150696949,41.398963,-82.226948,,13.99,13.99,USD,44001,USD,0,25,OH,DTutanellis Pizza
AWBceAJm3-Khe5l_cNSA,2017-12-15T23:14:42Z,2019-01-22T23:55:41Z,103 Milan Ave,Amherst,US,us/oh/amherst/103milanave/1150696949,41.398963,-82.226948,,13.99,13.99,USD,44001,USD,0,25,OH,DTutanellis Pizza
AVwc6BmHByjofQCxje4i,2016-03-30T04:06:41Z,2019-01-21T10:17:01Z,8285 E Santa Ana Canyon Rd,Anaheim,US,us/ca/anaheim/8285esantaanacanyonrd/1290313270,33.867874,-117.744221,,21.99,21.99,USD,92808,USD,0,25,CA,Porkys Pizza
AVwc6BmHByjofQCxje4i,2016-03-30T04:06:41Z,2019-01-21T10:17:01Z,8285 E Santa Ana Canyon Rd,Anaheim,US,us/ca/anaheim/8285esantaanacanyonrd/1290313270,33.867874,-117.744221,,9.99,9.99,USD,92808,USD,0,25,CA,Porkys Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,5.99,5.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,9.99,9.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,9.99,9.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,1.99,1.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzn83WS-gnIPe8DT1pw,2017-06-27T05:08:31Z,2019-01-21T05:44:08Z,202 Moon Clinton Rd,Coraopolis,US,us/pa/coraopolis/202moonclintonrd/-184029682,40.5131,-80.2232,http://www.citysearch.com/profile/menu/8591321?singlePlatformId=angelias-pizza-3,8.99,8.99,USD,15108,USD,0,25,PA,Angelia's Pizza
AVzBBCur-gnIPe8DShI1,2017-06-19T15:41:35Z,2019-01-20T08:24:56Z,2525 6th Ave,Seattle,US,us/wa/seattle/25256thave/-2067964066,47.618081,-122.344591,,12.99,12.99,USD,98121,USD,0,25,WA,A-Pizza Mart
AVzBBCur-gnIPe8DShI1,2017-06-19T15:41:35Z,2019-01-20T08:24:56Z,2525 6th Ave,Seattle,US,us/wa/seattle/25256thave/-2067964066,47.618081,-122.344591,,8.99,8.99,USD,98121,USD,0,25,WA,A-Pizza Mart
AVwc9pWUIN2L1WUfqyp5,2016-04-04T05:23:41Z,2019-01-20T08:23:40Z,161 N Main St,West Bend,US,us/wi/westbend/161nmainst/-2060018605,43.42459003,-88.183097,,17.95,17.95,USD,53095,USD,0,25,WI,Sal's Pizzeria
AVwcw1pL_7pvs4fzyssV,2016-03-28T05:45:01Z,2019-01-20T02:14:18Z,801 S Bowman Rd,Little Rock,US,us/ar/littlerock/801sbowmanrd/1954143641,34.74626,-92.40612,,6.99,6.99,USD,72211,USD,0,25,AR,Larry's Pizza
AVwcw1pL_7pvs4fzyssV,2016-03-28T05:45:01Z,2019-01-20T02:14:18Z,801 S Bowman Rd,Little Rock,US,us/ar/littlerock/801sbowmanrd/1954143641,34.74626,-92.40612,,4.99,4.99,USD,72211,USD,0,25,AR,Larry's Pizza
AVwdQOW2kufWRAb538oz,2015-11-19T22:22:40Z,2019-01-20T00:24:39Z,950 W Addison St,Chicago,US,us/il/chicago/950waddisonst/292130408,41.9475,-87.65392,http://www.singlepage.com/bacci-pizzeria-2,16.15,16.15,USD,60613,USD,0,25,IL,Bacci Pizzeria
AVwdQOW2kufWRAb538oz,2015-11-19T22:22:40Z,2019-01-20T00:24:39Z,950 W Addison St,Chicago,US,us/il/chicago/950waddisonst/292130408,41.9475,-87.65392,http://www.singlepage.com/bacci-pizzeria-2,6,6,USD,60613,USD,0,25,IL,Bacci Pizzeria
AVwdQOW2kufWRAb538oz,2015-11-19T22:22:40Z,2019-01-20T00:24:39Z,950 W Addison St,Chicago,US,us/il/chicago/950waddisonst/292130408,41.9475,-87.65392,http://www.singlepage.com/bacci-pizzeria-2,16.15,16.15,USD,60613,USD,0,25,IL,Bacci Pizzeria
AVwdQOW2kufWRAb538oz,2015-11-19T22:22:40Z,2019-01-20T00:24:39Z,950 W Addison St,Chicago,US,us/il/chicago/950waddisonst/292130408,41.9475,-87.65392,http://www.singlepage.com/bacci-pizzeria-2,14.45,14.45,USD,60613,USD,0,25,IL,Bacci Pizzeria
AVwc4uKn_7pvs4fz0AZw,2016-03-25T03:01:25Z,2019-01-19T19:15:54Z,835 Glenside Ave,Wyncote,US,us/pa/wyncote/835glensideave/-149032293,40.097774,-75.145428,,15.5,15.5,USD,19095,USD,0,25,PA,Vinny's Pizza
AVzA1VeZ3D1zeR_xA_zB,2017-06-19T14:50:26Z,2019-01-19T17:51:16Z,8906 Northern Blvd,Jackson Heights,US,us/ny/jacksonheights/8906northernblvd/-66702761,40.755993,-73.878493,,3.5,3.5,USD,11372,USD,0,25,NY,Pizza Sam
AVzA1VeZ3D1zeR_xA_zB,2017-06-19T14:50:26Z,2019-01-19T17:51:16Z,8906 Northern Blvd,Jackson Heights,US,us/ny/jacksonheights/8906northernblvd/-66702761,40.755993,-73.878493,,2.75,2.75,USD,11372,USD,0,25,NY,Pizza Sam
AVzA1VeZ3D1zeR_xA_zB,2017-06-19T14:50:26Z,2019-01-19T17:51:16Z,8906 Northern Blvd,Jackson Heights,US,us/ny/jacksonheights/8906northernblvd/-66702761,40.755993,-73.878493,,19.77,19.77,USD,11372,USD,0,25,NY,Pizza Sam
AVzA1VeZ3D1zeR_xA_zB,2017-06-19T14:50:26Z,2019-01-19T17:51:16Z,8906 Northern Blvd,Jackson Heights,US,us/ny/jacksonheights/8906northernblvd/-66702761,40.755993,-73.878493,,16.69,16.69,USD,11372,USD,0,25,NY,Pizza Sam
AVzA1VeZ3D1zeR_xA_zB,2017-06-19T14:50:26Z,2019-01-19T17:51:16Z,8906 Northern Blvd,Jackson Heights,US,us/ny/jacksonheights/8906northernblvd/-66702761,40.755993,-73.878493,,22,22,USD,11372,USD,0,25,NY,Pizza Sam
AVzA1rL53D1zeR_xBAFP,2017-06-19T14:51:54Z,2019-01-19T09:19:20Z,180 Varick St,New York,US,us/ny/newyork/180varickst/-1125670535,40.727203,-74.005386,,2.25,2.25,USD,10014,USD,25,40,NY,Little Italy Pizza & Deli
AVyoZp4NYuCoGd6wM7jX,2017-06-14T20:58:36Z,2019-01-19T09:19:20Z,67 6th Ave,Brooklyn,US,us/ny/brooklyn/676thave/-746660665,40.68059,-73.974394,,12,12,USD,11217,USD,0,25,NY,Bergen Pizza
AVyoZp4NYuCoGd6wM7jX,2017-06-14T20:58:36Z,2019-01-19T09:19:20Z,67 6th Ave,Brooklyn,US,us/ny/brooklyn/676thave/-746660665,40.68059,-73.974394,,16,16,USD,11217,USD,0,25,NY,Bergen Pizza
AVyoZp4NYuCoGd6wM7jX,2017-06-14T20:58:36Z,2019-01-19T09:19:20Z,67 6th Ave,Brooklyn,US,us/ny/brooklyn/676thave/-746660665,40.68059,-73.974394,,15,15,USD,11217,USD,0,25,NY,Bergen Pizza
